count 	 data 	 target 	 output 
10138	tensor([0.0084, 0.1515, 0.2147])	tensor([1.])	tensor([1.])
10139	tensor([0.0558, 0.1879, 0.2147])	tensor([1.])	tensor([1.])
10140	tensor([0.0082, 0.6181, 0.2275])	tensor([1.])	tensor([1.])
10141	tensor([0.0467, 0.2585, 0.2147])	tensor([1.])	tensor([1.])
10142	tensor([0.0295, 0.2994, 0.2147])	tensor([1.])	tensor([1.])
10143	tensor([0.0081, 0.5900, 0.0041])	tensor([1.])	tensor([1.])
10144	tensor([0.3333, 0.9192, 0.0577])	tensor([0.])	tensor([0.])
10145	tensor([0.0695, 0.6800, 0.2275])	tensor([1.])	tensor([1.])
10146	tensor([0.0019, 0.3974, 0.0015])	tensor([1.])	tensor([1.])
10147	tensor([0.0000, 0.0005, 0.0187])	tensor([0.])	tensor([0.])
10148	tensor([0.0000, 0.0131, 0.1394])	tensor([1.])	tensor([0.])
10149	tensor([0.0067, 0.0581, 0.2147])	tensor([1.])	tensor([1.])
10150	tensor([0.0026, 0.4364, 0.2275])	tensor([1.])	tensor([1.])
10151	tensor([0.0000, 0.0944, 0.0002])	tensor([0.])	tensor([0.])
10152	tensor([0.0000, 0.0052, 0.0001])	tensor([1.])	tensor([0.])
10153	tensor([0.0130, 0.0682, 0.0333])	tensor([1.])	tensor([1.])
10154	tensor([0.0000, 0.0000, 0.0187])	tensor([0.])	tensor([0.])
10155	tensor([0.0000, 0.0000, 0.0577])	tensor([0.])	tensor([0.])
10156	tensor([0.0000, 0.0648, 0.0333])	tensor([0.])	tensor([0.])
10157	tensor([0.0000, 0.1434, 0.0196])	tensor([0.])	tensor([0.])
10158	tensor([0.0147, 0.7070, 0.1394])	tensor([1.])	tensor([1.])
10159	tensor([0.0043, 0.5587, 0.1394])	tensor([1.])	tensor([1.])
10160	tensor([0.0565, 0.5476, 0.2275])	tensor([1.])	tensor([1.])
10161	tensor([0.0000, 0.0000, 0.0021])	tensor([0.])	tensor([0.])
10162	tensor([0.0000, 0.0492, 0.0000])	tensor([0.])	tensor([0.])
10163	tensor([0.0157, 0.5177, 0.0196])	tensor([1.])	tensor([1.])
10164	tensor([0.0000, 0.0590, 0.2147])	tensor([0.])	tensor([0.])
10165	tensor([0.0000, 0.0000, 0.2147])	tensor([0.])	tensor([0.])
10166	tensor([0.0139, 0.7242, 0.0041])	tensor([1.])	tensor([1.])
10167	tensor([0.0497, 0.3395, 0.2147])	tensor([1.])	tensor([1.])
10168	tensor([0.0000, 0.0558, 0.0014])	tensor([0.])	tensor([0.])
10169	tensor([0.0149, 0.5579, 0.1394])	tensor([1.])	tensor([1.])
10170	tensor([0.0000, 0.0802, 0.0187])	tensor([1.])	tensor([0.])
10171	tensor([0.0000, 0.0265, 0.0033])	tensor([0.])	tensor([0.])
10172	tensor([0.0000, 0.0213, 0.1394])	tensor([0.])	tensor([0.])
10173	tensor([0.0049, 0.3017, 0.0187])	tensor([1.])	tensor([1.])
10174	tensor([0.0000, 0.0217, 0.0014])	tensor([0.])	tensor([0.])
10175	tensor([0.0007, 0.3641, 0.0577])	tensor([1.])	tensor([1.])
10176	tensor([0.0167, 0.3184, 0.0009])	tensor([1.])	tensor([1.])
10177	tensor([0.0000, 0.0685, 0.0002])	tensor([0.])	tensor([0.])
10178	tensor([0.0000, 0.0082, 0.0032])	tensor([0.])	tensor([0.])
10179	tensor([0.0566, 0.4092, 0.2147])	tensor([1.])	tensor([1.])
10180	tensor([0.0714, 0.8145, 0.1394])	tensor([0.])	tensor([1.])
10181	tensor([0.0000, 0.0743, 0.0033])	tensor([0.])	tensor([0.])
10182	tensor([0.0000, 0.0108, 0.0196])	tensor([0.])	tensor([0.])
10183	tensor([0.1275, 0.7024, 0.2275])	tensor([1.])	tensor([1.])
10184	tensor([0.0000, 0.0688, 0.0592])	tensor([0.])	tensor([0.])
10185	tensor([0.0000, 0.0267, 0.0592])	tensor([0.])	tensor([0.])
10186	tensor([0.0000, 0.1027, 0.2275])	tensor([0.])	tensor([0.])
10187	tensor([0.0330, 0.4865, 0.2275])	tensor([1.])	tensor([1.])
10188	tensor([0.0597, 0.3801, 0.2275])	tensor([1.])	tensor([1.])
10189	tensor([0.0066, 0.2911, 0.2147])	tensor([1.])	tensor([1.])
10190	tensor([0.0000, 0.0423, 0.0577])	tensor([0.])	tensor([0.])
10191	tensor([0.0000, 0.0000, 0.0187])	tensor([0.])	tensor([0.])
10192	tensor([0.0169, 0.0742, 0.2147])	tensor([1.])	tensor([1.])
10193	tensor([0.0299, 0.1589, 0.2275])	tensor([1.])	tensor([1.])
10194	tensor([0.0000, 0.0404, 0.0592])	tensor([0.])	tensor([0.])
10195	tensor([0.0588, 0.8781, 0.0015])	tensor([0.])	tensor([0.])
10196	tensor([0.0674, 0.3472, 0.2275])	tensor([1.])	tensor([1.])
10197	tensor([0.0000, 0.0205, 0.0014])	tensor([1.])	tensor([0.])
10198	tensor([0.0861, 0.7334, 0.2147])	tensor([1.])	tensor([1.])
10199	tensor([0.0000, 0.0168, 0.0032])	tensor([0.])	tensor([0.])
10200	tensor([0.0000, 0.0021, 0.0187])	tensor([0.])	tensor([0.])
10201	tensor([0.0000, 0.1101, 0.0577])	tensor([0.])	tensor([0.])
10202	tensor([0.0000, 0.2741, 0.2275])	tensor([1.])	tensor([1.])
10203	tensor([0.2000, 0.9811, 0.0355])	tensor([0.])	tensor([0.])
10204	tensor([0.0345, 0.6459, 0.0032])	tensor([1.])	tensor([1.])
10205	tensor([0.0303, 0.6277, 0.2275])	tensor([1.])	tensor([1.])
10206	tensor([0.0000, 0.0007, 0.1394])	tensor([0.])	tensor([0.])
10207	tensor([0.0000, 0.0149, 0.0006])	tensor([0.])	tensor([0.])
10208	tensor([0.0077, 0.0250, 0.0355])	tensor([1.])	tensor([1.])
10209	tensor([0.0180, 0.6006, 0.0577])	tensor([1.])	tensor([1.])
10210	tensor([0.0090, 0.1405, 0.2147])	tensor([1.])	tensor([1.])
10211	tensor([0.0000, 0.0716, 0.0000])	tensor([0.])	tensor([0.])
10212	tensor([0.0000, 0.2786, 0.0577])	tensor([1.])	tensor([1.])
10213	tensor([0.0000, 0.1915, 0.0016])	tensor([0.])	tensor([0.])
10214	tensor([0.0000, 0.0787, 0.0592])	tensor([1.])	tensor([0.])
10215	tensor([0.0781, 0.7982, 0.2275])	tensor([1.])	tensor([1.])
10216	tensor([0.0102, 0.4995, 0.0577])	tensor([1.])	tensor([1.])
10217	tensor([0.0062, 0.2620, 0.2147])	tensor([1.])	tensor([1.])
10218	tensor([0.0146, 0.1939, 0.2147])	tensor([1.])	tensor([1.])
10219	tensor([0.0625, 0.7968, 0.2275])	tensor([1.])	tensor([1.])
10220	tensor([0.0215, 0.3391, 0.0187])	tensor([1.])	tensor([1.])
10221	tensor([0.0444, 0.3741, 0.0010])	tensor([1.])	tensor([1.])
10222	tensor([0.0000, 0.0325, 0.0016])	tensor([0.])	tensor([0.])
10223	tensor([0.0208, 0.6293, 0.2147])	tensor([1.])	tensor([1.])
10224	tensor([0.0000, 0.2127, 0.2147])	tensor([0.])	tensor([1.])
10225	tensor([0.0000, 0.0054, 0.0187])	tensor([0.])	tensor([0.])
10226	tensor([0.0120, 0.3082, 0.1394])	tensor([1.])	tensor([1.])
10227	tensor([0.0000, 0.0649, 0.0057])	tensor([1.])	tensor([0.])
10228	tensor([0.0147, 0.6199, 0.0355])	tensor([1.])	tensor([1.])
10229	tensor([0.0000, 0.0272, 0.0196])	tensor([0.])	tensor([0.])
10230	tensor([0.0000e+00, 5.0623e-03, 7.2407e-05])	tensor([0.])	tensor([0.])
10231	tensor([0.0000, 0.0483, 0.0057])	tensor([0.])	tensor([0.])
10232	tensor([0.0000, 0.0389, 0.1394])	tensor([0.])	tensor([0.])
10233	tensor([0.0000, 0.0149, 0.0187])	tensor([0.])	tensor([0.])
10234	tensor([0.0000, 0.0007, 0.0057])	tensor([0.])	tensor([0.])
10235	tensor([0.0049, 0.3680, 0.0039])	tensor([1.])	tensor([1.])
10236	tensor([0.0139, 0.1835, 0.0577])	tensor([1.])	tensor([1.])
10237	tensor([0.0000, 0.2906, 0.0577])	tensor([1.])	tensor([1.])
10238	tensor([0.0250, 0.5883, 0.0027])	tensor([1.])	tensor([1.])
10239	tensor([0.0000, 0.0215, 0.0187])	tensor([0.])	tensor([0.])
10240	tensor([1.9608e-02, 5.8399e-01, 5.6317e-04])	tensor([1.])	tensor([1.])
10241	tensor([0.0333, 0.2168, 0.0355])	tensor([0.])	tensor([1.])
10242	tensor([0.0262, 0.6855, 0.2275])	tensor([1.])	tensor([1.])
10243	tensor([0.0000, 0.0689, 0.0002])	tensor([0.])	tensor([0.])
10244	tensor([0.0000, 0.0038, 0.0014])	tensor([0.])	tensor([0.])
10245	tensor([0.0000, 0.0209, 0.0050])	tensor([0.])	tensor([0.])
10246	tensor([0.0267, 0.6777, 0.0592])	tensor([1.])	tensor([1.])
10247	tensor([0.0000, 0.1030, 0.0042])	tensor([1.])	tensor([0.])
10248	tensor([0.0000, 0.0132, 0.0187])	tensor([0.])	tensor([0.])
10249	tensor([0.0000, 0.0557, 0.0050])	tensor([1.])	tensor([0.])
10250	tensor([0.1000, 0.2103, 0.0592])	tensor([1.])	tensor([1.])
10251	tensor([0.0000, 0.0388, 0.0001])	tensor([0.])	tensor([0.])
10252	tensor([0.0784, 0.7257, 0.2275])	tensor([1.])	tensor([1.])
10253	tensor([0.0332, 0.2266, 0.2275])	tensor([1.])	tensor([1.])
10254	tensor([0.0833, 0.1161, 0.0010])	tensor([0.])	tensor([1.])
10255	tensor([0.0000, 0.0172, 0.2147])	tensor([0.])	tensor([0.])
10256	tensor([0.1429, 0.9463, 0.1394])	tensor([1.])	tensor([0.])
10257	tensor([0.0706, 0.5340, 0.2275])	tensor([1.])	tensor([1.])
10258	tensor([0.0078, 0.4569, 0.2275])	tensor([1.])	tensor([1.])
10259	tensor([0.0000, 0.0208, 0.1394])	tensor([0.])	tensor([0.])
10260	tensor([0.0188, 0.4773, 0.2275])	tensor([1.])	tensor([1.])
10261	tensor([0.0000, 0.0021, 0.1394])	tensor([0.])	tensor([0.])
10262	tensor([0.0385, 0.1710, 0.2147])	tensor([1.])	tensor([1.])
10263	tensor([0.0875, 0.6873, 0.0592])	tensor([1.])	tensor([1.])
10264	tensor([0.0000, 0.1128, 0.0333])	tensor([1.])	tensor([0.])
10265	tensor([0.0167, 0.0626, 0.0020])	tensor([1.])	tensor([1.])
10266	tensor([0.0000, 0.0127, 0.0187])	tensor([0.])	tensor([0.])
10267	tensor([0.0409, 0.2772, 0.2147])	tensor([1.])	tensor([1.])
10268	tensor([0.0000, 0.0060, 0.0057])	tensor([0.])	tensor([0.])
10269	tensor([0.0000, 0.0207, 0.2147])	tensor([0.])	tensor([0.])
10270	tensor([0.0763, 0.5509, 0.2275])	tensor([1.])	tensor([1.])
10271	tensor([0.0000, 0.1729, 0.0040])	tensor([0.])	tensor([0.])
10272	tensor([0.0000, 0.2327, 0.0592])	tensor([0.])	tensor([1.])
10273	tensor([0.0000, 0.0020, 0.1394])	tensor([0.])	tensor([0.])
10274	tensor([0.0000, 0.0006, 0.0196])	tensor([0.])	tensor([0.])
10275	tensor([0.0000, 0.0231, 0.0110])	tensor([0.])	tensor([0.])
10276	tensor([0.0000, 0.0221, 0.0577])	tensor([0.])	tensor([0.])
10277	tensor([0.0000, 0.0057, 0.0187])	tensor([0.])	tensor([0.])
10278	tensor([0.0203, 0.3943, 0.0333])	tensor([1.])	tensor([1.])
10279	tensor([0.0119, 0.0387, 0.2275])	tensor([1.])	tensor([1.])
10280	tensor([0.0000, 0.0187, 0.0032])	tensor([0.])	tensor([0.])
10281	tensor([0.0000, 0.0753, 0.0033])	tensor([0.])	tensor([0.])
10282	tensor([0.0000, 0.0435, 0.2275])	tensor([1.])	tensor([0.])
10283	tensor([0.0000, 0.0441, 0.0592])	tensor([0.])	tensor([0.])
10284	tensor([0.0000, 0.0055, 0.0333])	tensor([0.])	tensor([0.])
10285	tensor([0.0273, 0.5017, 0.0592])	tensor([1.])	tensor([1.])
10286	tensor([0.0135, 0.6034, 0.2275])	tensor([1.])	tensor([1.])
10287	tensor([0.0000, 0.0195, 0.0196])	tensor([0.])	tensor([0.])
10288	tensor([0.0000, 0.0000, 0.0057])	tensor([0.])	tensor([0.])
10289	tensor([0.0000, 0.0031, 0.1394])	tensor([0.])	tensor([0.])
10290	tensor([0.0879, 0.5014, 0.2275])	tensor([1.])	tensor([1.])
10291	tensor([0.0000, 0.0426, 0.0577])	tensor([0.])	tensor([0.])
10292	tensor([0.0000, 0.0436, 0.2147])	tensor([1.])	tensor([0.])
10293	tensor([0.0090, 0.1839, 0.2147])	tensor([1.])	tensor([1.])
10294	tensor([0.0198, 0.3322, 0.2275])	tensor([1.])	tensor([1.])
10295	tensor([0.0011, 0.3560, 0.0041])	tensor([1.])	tensor([1.])
10296	tensor([0.0000, 0.0132, 0.0577])	tensor([0.])	tensor([0.])
10297	tensor([0.0000, 0.0076, 0.2147])	tensor([0.])	tensor([0.])
10298	tensor([0.0000, 0.1403, 0.0036])	tensor([0.])	tensor([0.])
10299	tensor([0.0328, 0.6525, 0.2275])	tensor([1.])	tensor([1.])
10300	tensor([0.0028, 0.2028, 0.2147])	tensor([1.])	tensor([1.])
10301	tensor([0.0015, 0.2581, 0.0014])	tensor([1.])	tensor([1.])
10302	tensor([0.0000, 0.0455, 0.1394])	tensor([0.])	tensor([0.])
10303	tensor([0.0000, 0.0138, 0.0187])	tensor([0.])	tensor([0.])
10304	tensor([0.0000, 0.0006, 0.1394])	tensor([0.])	tensor([0.])
10305	tensor([0.0100, 0.0738, 0.0211])	tensor([1.])	tensor([1.])
10306	tensor([0.0000, 0.0944, 0.0355])	tensor([0.])	tensor([0.])
10307	tensor([0.0000, 0.0645, 0.0187])	tensor([0.])	tensor([0.])
10308	tensor([0.0000, 0.0445, 0.0196])	tensor([0.])	tensor([0.])
10309	tensor([0.0000, 0.1757, 0.0043])	tensor([0.])	tensor([0.])
10310	tensor([0.1429, 0.9233, 0.2275])	tensor([1.])	tensor([1.])
10311	tensor([0.0000, 0.0013, 0.0577])	tensor([0.])	tensor([0.])
10312	tensor([0.0000, 0.0128, 0.0592])	tensor([1.])	tensor([0.])
10313	tensor([0.0000, 0.1157, 0.0333])	tensor([0.])	tensor([0.])
10314	tensor([0.0000, 0.1913, 0.2275])	tensor([1.])	tensor([1.])
10315	tensor([0.0000, 0.1737, 0.0002])	tensor([0.])	tensor([0.])
10316	tensor([0.0333, 0.7066, 0.1394])	tensor([1.])	tensor([1.])
10317	tensor([0.0000, 0.0158, 0.0002])	tensor([0.])	tensor([0.])
10318	tensor([0.0000, 0.0038, 0.0333])	tensor([0.])	tensor([0.])
10319	tensor([0.0019, 0.0414, 0.0027])	tensor([1.])	tensor([1.])
10320	tensor([0.0000, 0.0856, 0.0211])	tensor([1.])	tensor([0.])
10321	tensor([0.0000e+00, 7.6593e-02, 4.4249e-05])	tensor([0.])	tensor([0.])
10322	tensor([0.0000e+00, 4.9383e-03, 3.2181e-05])	tensor([0.])	tensor([0.])
10323	tensor([0.0000, 0.0167, 0.2147])	tensor([0.])	tensor([0.])
10324	tensor([0.0341, 0.2624, 0.2275])	tensor([1.])	tensor([1.])
10325	tensor([0.0000, 0.0231, 0.0006])	tensor([0.])	tensor([0.])
10326	tensor([0.0000, 0.0074, 0.1394])	tensor([1.])	tensor([0.])
10327	tensor([0.0176, 0.5119, 0.0039])	tensor([1.])	tensor([1.])
10328	tensor([0.0000, 0.0012, 0.0057])	tensor([0.])	tensor([0.])
10329	tensor([0.0000, 0.0180, 0.0057])	tensor([0.])	tensor([0.])
10330	tensor([0.0667, 0.0878, 0.1394])	tensor([1.])	tensor([1.])
10331	tensor([0.0000, 0.1306, 0.0042])	tensor([0.])	tensor([0.])
10332	tensor([0.0000, 0.0036, 0.0042])	tensor([1.])	tensor([0.])
10333	tensor([0.0000, 0.0075, 0.0355])	tensor([0.])	tensor([0.])
10334	tensor([0.0363, 0.6389, 0.2275])	tensor([1.])	tensor([1.])
10335	tensor([0.0000, 0.0539, 0.2275])	tensor([0.])	tensor([0.])
10336	tensor([0.0000, 0.0324, 0.0057])	tensor([0.])	tensor([0.])
10337	tensor([0.0093, 0.2668, 0.0030])	tensor([1.])	tensor([1.])
10338	tensor([0.0000, 0.0040, 0.0355])	tensor([1.])	tensor([0.])
10339	tensor([0.0000, 0.0883, 0.0003])	tensor([0.])	tensor([0.])
10340	tensor([0.0089, 0.1754, 0.1394])	tensor([1.])	tensor([1.])
10341	tensor([0.0000, 0.1721, 0.0039])	tensor([1.])	tensor([0.])
10342	tensor([0.0020, 0.2841, 0.2147])	tensor([1.])	tensor([1.])
10343	tensor([0.0017, 0.4834, 0.2275])	tensor([1.])	tensor([1.])
10344	tensor([0.0110, 0.0599, 0.2147])	tensor([1.])	tensor([1.])
10345	tensor([0.0079, 0.4994, 0.2275])	tensor([1.])	tensor([1.])
10346	tensor([0.0060, 0.0792, 0.0196])	tensor([1.])	tensor([1.])
10347	tensor([0.0000, 0.0093, 0.1394])	tensor([0.])	tensor([0.])
10348	tensor([0.0000, 0.0255, 0.0196])	tensor([0.])	tensor([0.])
10349	tensor([0.0211, 0.7159, 0.0032])	tensor([1.])	tensor([1.])
10350	tensor([0.0000, 0.0296, 0.0333])	tensor([0.])	tensor([0.])
10351	tensor([0.0000, 0.0673, 0.0592])	tensor([0.])	tensor([0.])
10352	tensor([0.0364, 0.1839, 0.1394])	tensor([1.])	tensor([1.])
10353	tensor([0.0058, 0.5757, 0.0007])	tensor([1.])	tensor([1.])
10354	tensor([0.0000, 0.0003, 0.0040])	tensor([0.])	tensor([0.])
10355	tensor([0.0000, 0.0045, 0.0016])	tensor([0.])	tensor([0.])
10356	tensor([0.0057, 0.3215, 0.0187])	tensor([1.])	tensor([1.])
10357	tensor([0.0210, 0.4172, 0.0577])	tensor([1.])	tensor([1.])
10358	tensor([0.0000, 0.0867, 0.2147])	tensor([1.])	tensor([0.])
10359	tensor([0.0000, 0.0179, 0.0014])	tensor([0.])	tensor([0.])
10360	tensor([0.0000, 0.0000, 0.0039])	tensor([0.])	tensor([0.])
10361	tensor([0.0000, 0.0098, 0.0001])	tensor([0.])	tensor([0.])
10362	tensor([0.0000, 0.0063, 0.0187])	tensor([0.])	tensor([0.])
10363	tensor([0.0102, 0.5946, 0.2275])	tensor([1.])	tensor([1.])
10364	tensor([0.0354, 0.4198, 0.2275])	tensor([1.])	tensor([1.])
10365	tensor([0.0000e+00, 3.0035e-02, 8.8498e-05])	tensor([0.])	tensor([0.])
10366	tensor([0.0000, 0.0000, 0.0021])	tensor([0.])	tensor([0.])
10367	tensor([0.0526, 0.7924, 0.1394])	tensor([0.])	tensor([1.])
10368	tensor([0.0000, 0.1798, 0.0091])	tensor([0.])	tensor([0.])
10369	tensor([0.0000, 0.0006, 0.1394])	tensor([0.])	tensor([0.])
10370	tensor([0.0157, 0.6957, 0.2275])	tensor([1.])	tensor([1.])
10371	tensor([0.0000, 0.0052, 0.0577])	tensor([0.])	tensor([0.])
10372	tensor([0.0000, 0.0169, 0.0592])	tensor([0.])	tensor([0.])
10373	tensor([0.0000, 0.1089, 0.2147])	tensor([0.])	tensor([0.])
10374	tensor([0.0000, 0.1498, 0.2275])	tensor([0.])	tensor([1.])
10375	tensor([0.0771, 0.5714, 0.2275])	tensor([1.])	tensor([1.])
10376	tensor([0.0137, 0.1939, 0.0065])	tensor([1.])	tensor([1.])
10377	tensor([0.0108, 0.2795, 0.2147])	tensor([1.])	tensor([1.])
10378	tensor([0.0000, 0.0216, 0.1394])	tensor([0.])	tensor([0.])
10379	tensor([0.0437, 0.2339, 0.2147])	tensor([1.])	tensor([1.])
10380	tensor([0.0000, 0.0890, 0.1394])	tensor([0.])	tensor([0.])
10381	tensor([0.0000, 0.0080, 0.0042])	tensor([0.])	tensor([0.])
10382	tensor([0.0000, 0.1652, 0.1394])	tensor([1.])	tensor([1.])
10383	tensor([0.0028, 0.1113, 0.2275])	tensor([1.])	tensor([1.])
10384	tensor([0.0000, 0.0498, 0.0187])	tensor([0.])	tensor([0.])
10385	tensor([0.0283, 0.3854, 0.2275])	tensor([1.])	tensor([1.])
10386	tensor([0.0043, 0.3789, 0.0355])	tensor([1.])	tensor([1.])
10387	tensor([0.0000, 0.0671, 0.0577])	tensor([1.])	tensor([0.])
10388	tensor([0.0000e+00, 6.0078e-05, 1.4683e-03])	tensor([0.])	tensor([0.])
10389	tensor([0.0020, 0.4944, 0.0577])	tensor([1.])	tensor([1.])
10390	tensor([0.0247, 0.6674, 0.0592])	tensor([1.])	tensor([1.])
10391	tensor([0.0200, 0.8163, 0.1394])	tensor([1.])	tensor([1.])
10392	tensor([0.0513, 0.8145, 0.0187])	tensor([1.])	tensor([1.])
10393	tensor([0.0000, 0.0587, 0.2275])	tensor([0.])	tensor([0.])
10394	tensor([0.0625, 0.8870, 0.1394])	tensor([1.])	tensor([1.])
10395	tensor([0.0000, 0.0566, 0.0355])	tensor([0.])	tensor([0.])
10396	tensor([0.0000, 0.0249, 0.0196])	tensor([0.])	tensor([0.])
10397	tensor([0.0614, 0.4866, 0.0577])	tensor([1.])	tensor([1.])
10398	tensor([0.0455, 0.7392, 0.1394])	tensor([1.])	tensor([1.])
10399	tensor([0.0000, 0.0024, 0.0016])	tensor([0.])	tensor([0.])
10400	tensor([0.0000, 0.0468, 0.2147])	tensor([1.])	tensor([0.])
10401	tensor([0.0805, 0.6661, 0.2147])	tensor([1.])	tensor([1.])
10402	tensor([0.0000, 0.0596, 0.2275])	tensor([0.])	tensor([0.])
10403	tensor([0.0000, 0.0137, 0.0577])	tensor([0.])	tensor([0.])
10404	tensor([0.0321, 0.6725, 0.2147])	tensor([1.])	tensor([1.])
10405	tensor([0.0116, 0.4160, 0.2147])	tensor([1.])	tensor([1.])
10406	tensor([0.0000, 0.0613, 0.0196])	tensor([0.])	tensor([0.])
10407	tensor([0.0281, 0.4658, 0.0050])	tensor([1.])	tensor([1.])
10408	tensor([0.0400, 0.0971, 0.2275])	tensor([0.])	tensor([1.])
10409	tensor([0.0000, 0.0004, 0.0000])	tensor([0.])	tensor([0.])
10410	tensor([0.0027, 0.3690, 0.2275])	tensor([1.])	tensor([1.])
10411	tensor([0.0000, 0.2044, 0.2275])	tensor([1.])	tensor([1.])
10412	tensor([0.0000, 0.0144, 0.0057])	tensor([0.])	tensor([0.])
10413	tensor([0.0000, 0.0256, 0.1394])	tensor([0.])	tensor([0.])
10414	tensor([0.0431, 0.7492, 0.0355])	tensor([1.])	tensor([1.])
10415	tensor([0.0437, 0.5213, 0.0577])	tensor([1.])	tensor([1.])
10416	tensor([0.0590, 0.6993, 0.2275])	tensor([1.])	tensor([1.])
10417	tensor([0.0443, 0.3762, 0.2275])	tensor([1.])	tensor([1.])
10418	tensor([0.0000, 0.0352, 0.0042])	tensor([0.])	tensor([0.])
10419	tensor([0.0046, 0.4421, 0.0196])	tensor([1.])	tensor([1.])
10420	tensor([0.0000, 0.0007, 0.0577])	tensor([1.])	tensor([0.])
10421	tensor([0.0147, 0.6344, 0.0577])	tensor([1.])	tensor([1.])
10422	tensor([0.0176, 0.2885, 0.2275])	tensor([1.])	tensor([1.])
10423	tensor([0.0175, 0.3801, 0.0577])	tensor([1.])	tensor([1.])
10424	tensor([0.0303, 0.7686, 0.1394])	tensor([1.])	tensor([1.])
10425	tensor([0.0000, 0.1853, 0.1394])	tensor([1.])	tensor([1.])
10426	tensor([0.0334, 0.6683, 0.0577])	tensor([1.])	tensor([1.])
10427	tensor([0.0082, 0.0296, 0.0355])	tensor([1.])	tensor([1.])
10428	tensor([0.0000, 0.0545, 0.0333])	tensor([0.])	tensor([0.])
10429	tensor([0.0000, 0.0187, 0.0187])	tensor([1.])	tensor([0.])
10430	tensor([0.0050, 0.2836, 0.0577])	tensor([1.])	tensor([1.])
10431	tensor([0.0000, 0.0255, 0.0014])	tensor([0.])	tensor([0.])
10432	tensor([0.0000, 0.0307, 0.2147])	tensor([0.])	tensor([0.])
10433	tensor([0.0057, 0.1548, 0.2275])	tensor([1.])	tensor([1.])
10434	tensor([0.0047, 0.3696, 0.0010])	tensor([1.])	tensor([1.])
10435	tensor([0.0460, 0.4705, 0.0355])	tensor([1.])	tensor([1.])
10436	tensor([0.0000, 0.0000, 0.0196])	tensor([0.])	tensor([0.])
10437	tensor([0.0000, 0.0022, 0.0091])	tensor([0.])	tensor([0.])
10438	tensor([0.0000, 0.0164, 0.2147])	tensor([0.])	tensor([0.])
10439	tensor([0.0000, 0.1997, 0.0027])	tensor([0.])	tensor([0.])
10440	tensor([0.0000, 0.0334, 0.0187])	tensor([0.])	tensor([0.])
10441	tensor([0.0000, 0.0000, 0.0333])	tensor([0.])	tensor([0.])
10442	tensor([0.0000, 0.0479, 0.2147])	tensor([1.])	tensor([0.])
10443	tensor([0.0000e+00, 4.4185e-05, 1.3939e-01])	tensor([0.])	tensor([0.])
10444	tensor([0.0000, 0.0623, 0.0042])	tensor([0.])	tensor([0.])
10445	tensor([0.0410, 0.4405, 0.2275])	tensor([1.])	tensor([1.])
10446	tensor([0.0000, 0.0592, 0.2147])	tensor([0.])	tensor([0.])
10447	tensor([0.0714, 0.1772, 0.0021])	tensor([1.])	tensor([1.])
10448	tensor([0.0154, 0.0791, 0.2147])	tensor([1.])	tensor([1.])
10449	tensor([0.0000, 0.0591, 0.1394])	tensor([0.])	tensor([0.])
10450	tensor([0.0000, 0.1524, 0.2275])	tensor([1.])	tensor([1.])
10451	tensor([0.0000, 0.0010, 0.0039])	tensor([0.])	tensor([0.])
10452	tensor([0.0909, 0.4532, 0.2275])	tensor([1.])	tensor([1.])
10453	tensor([0.0000, 0.0196, 0.2147])	tensor([0.])	tensor([0.])
10454	tensor([0.0541, 0.5008, 0.0333])	tensor([1.])	tensor([1.])
10455	tensor([0.0000, 0.0167, 0.0015])	tensor([0.])	tensor([0.])
10456	tensor([0.0000, 0.0039, 0.0005])	tensor([0.])	tensor([0.])
10457	tensor([0.0000, 0.0049, 0.0187])	tensor([0.])	tensor([0.])
10458	tensor([0.0040, 0.5023, 0.0577])	tensor([1.])	tensor([1.])
10459	tensor([0.0000, 0.0360, 0.0050])	tensor([0.])	tensor([0.])
10460	tensor([0.0098, 0.6371, 0.1394])	tensor([1.])	tensor([1.])
10461	tensor([0.0000, 0.0218, 0.0007])	tensor([0.])	tensor([0.])
10462	tensor([0.0103, 0.2020, 0.0577])	tensor([0.])	tensor([1.])
10463	tensor([0.0000, 0.1769, 0.2275])	tensor([0.])	tensor([1.])
10464	tensor([0.0760, 0.5403, 0.2275])	tensor([1.])	tensor([1.])
10465	tensor([0.0079, 0.4913, 0.2275])	tensor([1.])	tensor([1.])
10466	tensor([0.0000, 0.0613, 0.0333])	tensor([0.])	tensor([0.])
10467	tensor([0.0000, 0.0014, 0.0187])	tensor([0.])	tensor([0.])
10468	tensor([0.0000, 0.1736, 0.0040])	tensor([0.])	tensor([0.])
10469	tensor([0.0651, 0.7606, 0.0577])	tensor([1.])	tensor([1.])
10470	tensor([0.0267, 0.6515, 0.0355])	tensor([1.])	tensor([1.])
10471	tensor([0.0000, 0.0309, 0.2147])	tensor([0.])	tensor([0.])
10472	tensor([0.0000, 0.1488, 0.2147])	tensor([0.])	tensor([1.])
10473	tensor([0.0563, 0.7909, 0.1394])	tensor([1.])	tensor([1.])
10474	tensor([0.0000e+00, 0.0000e+00, 4.0226e-06])	tensor([0.])	tensor([0.])
10475	tensor([0.0435, 0.7642, 0.2275])	tensor([0.])	tensor([1.])
10476	tensor([0.1000, 0.8143, 0.2147])	tensor([1.])	tensor([1.])
